region_id,C01_CF_1F1NW_800_999,C01_CF_1F1NW_1000_1499,C01_CF_1F1NW_1500_1999,C01_CF_1F1NW_2000_2499,C01_CF_1F1NW_2500_2999,C01_CF_1F1NW_3000mo,C01_CF_1F1NW_Ns,C01_CF_1F1NW_Tot,C01_CF_1P1NW_N,C01_CF_1P1NW_1_199,C01_CF_1P1NW_200_399,C01_CF_1P1NW_400_599,C01_CF_1P1NW_600_799,C01_CF_1P1NW_800_999,C01_CF_1P1NW_1000_1499,C01_CF_1P1NW_1500_1999,C01_CF_1P1NW_2000_2499,C01_CF_1P1NW_2500_2999,C01_CF_1P1NW_3000_mr,C01_CF_1P1NW_Ns,C01_CF_1P1NW_T,C01_CF_1A1NW_N,C01_CF_1A1NW__1_199,C01_CF_1A1NW_200_399,C01_CF_1A1NW_400_599,C01_CF_1A1NW_600_799,C01_CF_1A1NW_800_999,C01_CF_1A1NW_1000_1499,C01_CF_1A1NW_1500_1999,C01_CF_1A1NW_2000_2499,C01_CF_1A1NW_2500_2999,C01_CF_1A1NW_3000m,C01_CF_1A1NW_Ns,C01_CF_1A1NW_T,C01_CF_BA_N,C01_CF_BA_1_199,C01_CF_BA_200_399,C01_CF_BA_400_599,C01_CF_BA_600_799,C01_CF_BA_800_999,C01_CF_BA_1000_1499,C01_CF_BA_1500_1999,C01_CF_BA_2000_2499,C01_CF_BA_2500_2999,C01_CF_BA_3000_more,C01_CF_BA_Ns,C01_fc_BA_Tot,C01_CF_BNW_N,C01_CF_BNW_1_199,C01_CF_BNW_200_399,C01_CF_BNW_400_599,C01_CF_BNW_600_799,C01_CF_BNW_800_999,C01_CF_BNW_1000_1499,C01_CF_BNW_1500_1999,C01_CF_BNW_2000_2499,C01_CF_BNW_2500_2999,C01_CF_BNW_3000_more,C01_CF_BNW_Ns,C01_CF_BNW_Tot,C01_CF_LFns_N,C01_CF_LFns_1_199,C01_CF_LFns_200_399,C01_CF_LFns_400_599,C01_CF_LFns_600_799,C01_CF_LFns_800_999,C01_CF_LFns_1000_1499,C01_CF_LFns_1500_1999,C01_CF_LFns_2000_2499,C01_CF_LFns_2500_2999,C01_CF_LFns_3000_more,C01_CF_LFns_Ns,C01_CF_LFns_Tot,C01_CF_Tot_N,C01_CF_Tot_1_199,C01_CF_Tot_200_399,C01_CF_Tot_400_599,C01_CF_Tot_600_799,C01_CF_Tot_800_999,C01_CF_Tot_1000_1499,C01_CF_Tot_1500_1999,C01_CF_Tot_2000_2499,C01_CF_Tot_2500_2999,C01_CF_Tot_3000_more,C01_CF_TFI_Ns,C01_CF_T_T,C01_1PF_F_N,C01_1PF_F_1_199,C01_1PF_F_200_399,C01_1PF_F_400_599,C01_1PF_F_600_799,C01_1PF_F_800_999,C01_1PF_F_1000_1499,C01_1PF_F_1500_1999,C01_1PF_F_2000_2499,C01_1PF_F_2500_2999,C01_1PF_F_3000_more,C01_1PF_F_Ns,C01_1PF_F_T,C01_1PF_P_N,C01_1PF_P_1_199,C01_1PF_P_200_399,C01_1PF_P_400_599,C01_1PF_P_600_799,C01_1PF_P_800_999,C01_1PF_P_1000_1499,C01_1PF_P_1500_1999,C01_1PF_P_2000_2499,C01_1PF_P_2500_2999,C01_1PF_P_3000_more,C01_1PF_P_Ns,C01_1PF_P_T,C01_1PF_A_N,C01_1PF_A_1_199,C01_1PF_A_200_399,C01_1PF_A_400_599,C01_1PF_A_600_799,C01_1PF_A_800_999,C01_1PF_A_1000_1499,C01_1PF_A_1500_1999,C01_1PF_A_2000_2499,C01_1PF_A_2500_2999,C01_1PF_A_3000_more,C01_1PF_A_Ns,C01_1PF_A_T,C01_1PF_U_N,C01_1PF_U_1_199,C01_1PF_U_200_399,C01_1PF_U_400_599,C01_1PF_U_600_799,C01_1PF_U_800_999,C01_1PF_U_1000_1499,C01_1PF_U_1500_1999,C01_1PF_U_2000_2499,C01_1PF_U_2500_2999,C01_1PF_U_3000_more,C01_1PF_U_Ns,C01_1PF_U_T,C01_1PF_N_lf_Fi_N,C01_1PF_N_lf_Fi_1_199,C01_1PF_N_lf_Fi_200_399,C01_1PF_N_lf_Fi_400_599,C01_1PF_N_lf_Fi_600_799,C01_1PF_N_lf_Fi_800_999,C01_1PF_N_lf_Fi_1000_1499,C01_1PF_N_lf_Fi_1500_1999,C01_1PF_N_lf_Fi_2000_2499,C01_1PF_N_lf_Fi_2500_2999,C01_1PF_N_lf_Fi_3000_more,C01_1PF_N_lf_Fi_Ns,C01_1PF_N_the_lf_Tot,C01_1PF_LFns_N,C01_1PF_LFns_1_199,C01_1PF_LFns_200_399,C01_1PF_LFns_400_599,C01_1PF_LFns_600_799,C01_1PF_LFns_800_999,C01_1PF_LFns_1000_1499,C01_1PF_LFns_1500_1999,C01_1PF_LFns_2000_2499,C01_1PF_LFns_2500_2999,C01_1PF_LFns_3000mo,C01_1PF_LFns_Ns,C01_1PF_LF_NS_T,C01_1PF_TFI_N,C01_1PF_TFI_1_199,C01_1PF_TFI_200_399,C01_1PF_TFI_400_599,C01_1PF_TFI_600_799,C01_1PF_TFI_800_999,C01_1PF_T_Fi_1000_1499,C01_1PF_T_Fi_1500_1999,C01_1PF_T_Fi_2000_2499,C01_1PF_T_Fi_2500_2999,C01_1PF_TFI_3000_mr,C01_One_par_f_TFI_Ns,C01_One_parent_f_T_T,C01_TFI_N,C01_TFI_1_199,C01_TFI_200_399,C01_TFI_400_599,C01_TFI_600_799,C01_TFI_800_999,C01_TFI_1000_1499,C01_TFI_1500_1999,C01_TFI_2000_2499,C01_TFI_2500_2999,C01_TFI_3000_more,C01_TFI_Ns,C01_T_T,C06_CFNC_BF_N,C06_CFNC_BF_1_199,C06_CFNC_BF_200_399,C06_CFNC_BF_400_599,C06_CFNC_BF_600_799,C06_CFNC_BF_800_999,C06_CFNC_BF_1000_1499,C06_CFNC_BF_1500_1999,C06_CFNC_BF_2000_2499,C06_CFNC_BF_2500_2999
LGA11500,1057,1449,618,188,60,35,531,5097,0,13,71,189,160,159,161,47,18,8,5,99,930,3,6,10,65,79,93,106,42,14,4,4,111,537,0,3,3,6,16,19,64,49,20,14,6,68,268,29,39,418,516,362,223,317,109,31,9,10,379,2442,3,0,4,8,8,19,21,5,3,0,3,748,822,42,70,585,1285,1791,2418,5328,3430,1618,635,390,3133,20725,0,5,36,241,347,280,435,200,44,13,9,241,1851,3,26,255,406,182,96,99,30,7,3,0,120,1227,0,6,31,44,20,33,44,9,7,0,0,39,233,5,61,321,115,39,16,10,6,5,0,0,48,626,35,314,1654,855,366,163,192,51,13,3,7,498,4151,3,0,9,10,3,5,3,0,3,0,0,97,133,46,412,2306,1671,957,593,783,296,79,19,16,1043,8221,153,535,4344,4001,3698,3859,7940,4898,2144,780,445,4881,37678,12,3,10,9,19,27,791,771,566,226
LGA11520,170,335,423,132,56,45,159,1539,0,0,25,47,33,25,58,44,19,10,6,46,313,0,3,3,8,19,12,25,27,7,4,3,31,142,0,0,0,0,3,3,16,20,19,6,8,24,99,14,10,60,77,90,85,199,108,55,18,27,132,875,0,0,3,0,3,0,11,3,3,0,0,301,324,25,19,118,245,416,509,1386,1494,1082,562,467,1098,7421,0,0,5,44,55,96,176,119,35,14,5,90,639,0,6,36,85,54,36,51,10,3,3,3,36,323,0,3,3,11,8,5,10,8,3,0,0,13,64,3,6,19,11,6,3,4,3,0,0,0,8,63,23,35,163,160,101,86,123,39,43,9,5,126,913,0,0,3,3,0,3,0,3,3,0,0,11,26,26,50,229,314,224,229,364,182,87,26,13,284,2028,107,109,1123,1163,1056,1053,2547,2598,1983,1237,740,1882,15598,3,3,0,9,12,17,235,353,458,460
LGA11550,611,847,411,150,72,44,488,4180,0,19,174,378,199,105,159,74,32,8,7,169,1324,0,6,34,83,79,66,95,26,18,3,8,121,539,3,0,3,8,23,31,52,38,27,8,6,61,260,93,101,655,607,430,416,669,326,148,55,39,644,4183,3,3,7,25,18,14,16,10,4,3,3,825,931,114,149,1045,1904,1977,1924,3730,2197,1182,471,328,3026,18047,0,3,43,203,222,171,260,108,42,8,6,144,1210,3,22,118,183,94,47,83,22,7,0,0,54,633,0,3,23,29,17,19,28,4,0,0,3,39,165,14,32,124,42,12,13,16,3,0,0,0,45,301,78,245,843,582,330,234,290,99,52,13,13,364,3143,0,6,5,11,5,7,4,0,0,0,0,107,145,95,311,1156,1050,680,491,681,236,101,21,22,753,5597,377,569,4588,4298,3662,3125,5707,3251,1631,649,391,4678,32926,13,0,3,18,35,28,570,476,378,168
LGA11600,20,12,6,0,0,0,8,92,0,0,3,5,6,3,0,0,0,3,0,0,20,0,0,0,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,3,7,0,6,3,4,0,0,3,5,31,0,0,0,0,3,0,0,0,0,0,0,14,17,0,3,18,48,72,69,86,41,17,6,17,62,439,0,0,0,6,3,0,4,3,3,0,0,5,24,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,6,0,0,0,0,0,0,13,38,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,14,16,9,0,4,3,3,0,0,21,70,0,3,87,106,128,109,146,61,32,6,26,124,828,3,0,0,8,7,0,25,11,6,3
LGA11700,6,8,0,0,0,0,3,35,0,0,0,5,0,3,0,0,0,0,0,4,12,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,0,3,3,0,0,0,0,0,0,0,6,0,3,9,12,6,3,3,0,0,0,0,6,42,0,0,3,0,0,0,0,0,0,0,0,18,21,4,6,19,38,33,24,30,7,3,3,6,52,225,0,0,0,3,0,3,4,0,0,0,0,0,10,0,3,3,4,3,0,0,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,4,3,0,0,0,0,0,0,3,13,0,7,17,9,5,0,3,0,0,0,0,19,60,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,23,20,14,3,7,0,0,0,0,25,102,18,25,83,88,65,42,56,19,10,6,12,106,530,3,0,0,3,3,0,10,3,6,3
LGA11720,236,397,202,53,12,5,146,1370,0,0,29,87,72,42,51,14,3,0,0,36,334,0,0,4,20,30,32,34,11,6,0,0,23,160,0,0,0,4,5,9,19,10,12,3,3,10,75,3,6,167,257,168,112,112,21,3,3,0,113,965,0,0,0,5,3,0,0,3,3,0,0,196,210,6,9,226,541,665,723,1351,755,411,107,53,761,5608,0,0,17,64,75,49,67,28,9,3,0,47,359,0,9,87,118,61,17,27,6,3,0,0,21,349,0,0,13,14,8,4,5,0,3,0,0,14,61,3,12,96,44,9,3,3,0,0,0,0,14,184,8,62,441,337,114,48,43,9,3,0,4,117,1186,0,0,4,7,0,0,3,0,0,0,0,22,36,11,83,658,584,267,121,148,43,18,3,4,235,2175,34,132,2017,1798,1420,1135,2047,1098,531,129,71,1395,11807,9,3,3,12,17,18,258,172,131,46
LGA11730,220,228,42,13,0,3,103,1047,0,3,39,122,94,40,35,4,3,0,0,34,374,0,0,4,17,28,11,14,0,0,0,0,13,87,3,0,3,8,5,4,15,8,5,0,0,15,66,7,6,204,287,152,79,62,14,3,0,3,98,915,0,0,3,4,6,0,0,0,0,0,0,244,257,13,15,330,719,855,666,1029,436,149,35,24,746,5017,0,3,17,60,73,45,33,8,3,0,0,33,275,0,10,108,163,40,19,15,3,0,0,0,33,391,0,0,17,14,6,0,5,0,0,0,0,7,49,3,25,114,58,3,7,0,0,0,0,0,14,224,7,48,400,316,93,44,15,8,0,0,0,83,1014,0,0,5,6,0,0,3,0,0,0,0,25,39,10,86,661,617,215,115,71,19,3,0,0,195,1992,72,152,2550,2478,1902,1170,1638,692,248,55,45,1424,12426,6,0,9,25,41,26,270,116,96,55
LGA11750,28,52,35,0,0,0,20,162,0,0,3,3,4,0,0,0,0,0,0,0,10,0,0,0,0,3,4,6,5,0,0,0,3,21,0,0,3,0,0,0,0,0,0,0,0,3,6,0,0,7,12,4,4,0,0,0,0,0,5,32,0,0,0,0,3,0,0,0,0,0,0,45,48,3,0,19,38,47,61,140,105,50,9,0,127,599,0,0,3,0,9,9,8,3,3,0,0,5,40,0,4,13,7,3,3,3,0,0,0,0,0,33,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,5,3,0,0,0,0,0,0,0,0,11,0,11,30,20,8,6,3,0,0,0,0,9,87,0,3,0,0,0,0,0,0,0,0,0,0,3,0,21,54,30,20,18,14,3,3,0,0,14,177,14,24,164,113,104,105,236,159,74,16,6,199,1214,10,3,3,4,3,6,20,12,34,13
LGA11800,288,264,67,19,6,0,114,1229,0,4,42,173,106,62,47,14,3,0,0,41,492,0,0,5,24,32,26,31,10,3,0,0,21,152,3,0,0,5,11,8,19,10,3,0,0,21,80,13,10,170,349,165,76,100,19,0,0,4,101,1007,0,0,0,3,3,0,3,0,0,0,0,348,357,19,23,281,904,1024,947,1527,673,285,67,27,975,6752,0,6,29,94,129,79,83,17,3,0,0,52,492,0,15,195,288,99,21,15,6,0,0,0,48,687,0,3,17,26,9,5,8,3,0,0,0,6,77,3,18,196,69,15,3,0,3,0,0,0,32,339,10,72,583,427,116,37,23,5,5,0,0,157,1435,0,0,3,8,0,0,0,0,0,0,0,20,31,13,114,1023,912,368,145,129,34,8,0,0,315,3061,67,188,2923,3166,2393,1698,2508,1066,466,98,57,1833,16463,7,8,3,20,44,31,382,258,135,59
LGA11860,13,6,0,0,0,0,5,47,0,0,0,4,0,3,0,3,0,0,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,12,3,3,6,37,33,42,46,23,9,6,9,45,262,0,0,0,0,4,0,3,0,0,0,0,3,10,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,3,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,7,0,6,0,0,0,0,6,32,15,9,50,71,66,60,99,44,19,6,12,68,519,4,0,4,4,8,3,28,12,10,0
LGA12000,18,22,5,0,0,0,14,102,0,0,3,3,9,4,3,0,0,0,0,4,26,0,0,0,0,4,0,3,0,0,0,0,3,10,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,11,13,11,6,6,0,0,0,0,10,60,0,0,0,0,0,0,0,0,0,0,0,12,12,9,0,20,42,88,70,126,46,16,8,7,79,511,0,0,3,7,4,5,4,0,0,0,0,0,23,0,0,4,9,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,7,0,4,25,17,4,0,0,0,0,0,0,9,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,37,8,5,4,0,0,0,0,12,105,18,4,152,148,152,116,178,71,27,11,10,138,1025,3,0,3,4,8,3,34,11,8,3
LGA12050,49,44,21,3,3,0,14,206,0,3,5,19,11,7,5,3,0,0,0,5,58,0,0,0,4,3,4,4,0,3,0,0,3,21,0,0,0,0,3,0,3,3,3,0,0,3,15,3,0,11,27,12,11,8,3,0,0,0,10,85,0,0,0,3,0,0,0,0,0,0,0,75,78,6,6,29,116,141,140,252,132,54,26,9,191,1102,3,0,0,12,22,16,12,7,0,0,0,11,83,0,0,21,20,9,5,0,0,0,0,0,8,63,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,16,5,0,3,0,0,0,0,0,3,27,0,4,58,46,15,5,7,0,0,0,0,17,152,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,95,83,46,29,22,7,0,0,0,45,334,18,14,292,355,326,271,458,225,85,42,13,340,2439,3,6,0,4,12,10,82,44,36,18
LGA12150,12,17,7,0,0,0,8,90,0,0,4,12,4,3,6,0,0,3,0,3,35,0,0,0,4,3,4,3,3,0,0,0,4,21,3,0,0,0,0,3,0,3,0,0,0,0,9,0,0,14,22,10,3,3,0,0,0,0,14,66,0,0,0,0,0,0,0,0,0,0,0,25,25,9,9,24,82,70,65,100,43,9,7,8,108,534,0,0,0,9,4,4,3,0,0,0,0,3,23,0,5,11,12,3,0,0,0,0,0,0,4,35,0,0,3,0,0,0,0,0,0,0,0,3,6,0,4,11,6,3,0,0,0,0,0,0,3,27,0,5,45,35,5,9,3,0,0,0,0,16,118,0,0,3,0,0,0,0,0,0,0,0,4,7,0,14,73,62,15,13,6,0,0,0,0,33,216,19,33,177,220,142,124,155,72,19,7,13,217,1198,3,3,3,4,4,9,35,20,10,3
LGA12200,45,33,6,3,0,0,20,175,0,0,4,9,7,6,3,0,3,0,0,0,32,0,0,3,3,7,0,3,0,0,0,0,4,20,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,20,20,15,9,9,0,0,0,0,12,85,0,0,0,3,3,0,3,0,0,0,0,56,65,0,0,39,73,123,135,204,73,34,7,3,146,837,0,0,5,10,10,4,7,4,3,0,0,8,51,0,3,18,15,3,0,0,0,0,0,0,3,42,0,3,3,0,3,0,0,0,0,0,0,0,9,0,3,14,4,0,0,0,0,0,0,0,0,21,0,5,70,52,16,5,4,0,0,0,0,18,170,0,0,3,0,0,0,0,0,0,0,0,3,6,0,14,113,81,32,9,11,4,3,0,0,32,299,6,20,349,302,273,223,346,127,53,10,9,248,1966,0,3,3,7,5,3,65,22,16,11
LGA12300,67,51,7,4,0,3,22,225,0,0,0,9,9,10,4,3,0,0,0,0,35,0,0,0,5,8,8,3,0,0,0,0,3,27,0,0,0,3,3,3,4,0,0,0,0,7,20,0,0,9,24,16,12,10,3,0,0,0,8,82,0,0,0,0,3,0,3,0,0,0,0,61,67,3,6,28,85,158,190,277,165,43,8,11,188,1162,0,0,0,17,20,8,16,5,0,0,0,12,78,0,3,22,20,9,3,0,0,0,0,0,9,66,3,0,3,3,0,0,4,0,0,0,0,0,13,0,3,15,8,0,0,0,0,0,0,0,3,29,3,4,45,35,12,5,4,0,3,0,0,16,127,0,0,0,0,0,3,0,0,0,0,0,3,6,6,10,85,83,41,19,24,5,3,0,0,43,319,33,28,435,433,396,353,485,249,69,13,14,387,2895,5,0,3,5,5,4,85,57,42,15
LGA12350,70,57,23,3,3,0,32,336,0,0,4,22,20,6,10,0,3,0,0,10,75,0,0,0,6,7,9,6,3,0,0,0,6,37,0,0,0,3,3,3,0,0,0,0,0,4,13,0,3,34,53,29,21,14,3,0,3,3,18,181,0,0,0,0,0,0,3,0,0,0,0,57,60,3,6,64,180,234,213,309,151,57,9,13,216,1455,0,3,4,16,18,21,9,3,0,0,0,10,84,0,0,25,26,15,3,0,0,0,0,0,7,76,0,0,3,3,3,3,0,0,0,0,0,3,15,0,0,18,5,3,3,3,0,0,0,0,9,41,3,18,68,71,31,19,5,0,0,0,0,21,236,0,0,4,0,0,0,0,0,3,0,0,7,14,3,21,122,121,70,49,17,3,3,0,0,57,466,13,43,546,548,505,401,502,247,86,18,19,405,3333,4,10,3,12,18,4,113,49,30,11
LGA12500,40,40,14,3,0,0,8,173,0,0,3,11,11,5,9,0,0,0,0,3,42,0,0,0,5,8,4,3,3,0,0,0,5,28,0,0,0,0,3,3,3,3,0,0,0,3,15,0,0,10,32,8,7,8,3,0,0,3,9,80,0,0,0,0,0,3,0,0,0,0,0,52,55,3,0,19,82,114,139,250,118,42,4,10,130,911,0,0,3,14,10,4,14,0,0,0,0,7,52,0,0,21,20,11,5,4,0,0,0,0,4,65,0,0,0,3,3,0,0,0,0,0,0,3,9,0,3,12,10,3,0,0,0,0,0,0,0,28,3,8,66,30,13,3,7,0,0,0,0,23,153,0,3,0,0,0,0,0,0,0,0,0,5,8,3,14,102,77,40,12,25,0,0,0,0,42,315,10,17,312,276,252,230,433,173,70,12,10,276,2071,0,0,0,5,7,6,77,38,24,7
LGA12600,195,223,65,17,4,3,74,858,3,3,23,37,40,23,24,6,0,0,0,26,185,0,0,0,9,29,16,19,3,3,0,0,11,90,0,0,0,3,3,5,17,6,8,3,0,18,63,4,3,58,94,65,43,37,13,3,0,3,58,381,0,0,0,3,3,3,3,0,0,0,0,301,313,16,6,104,289,536,553,1199,659,281,75,36,771,4525,0,0,22,87,78,71,74,15,0,3,3,46,399,0,4,88,122,51,17,16,4,0,0,0,28,330,0,0,10,14,7,3,8,4,0,0,0,9,55,0,17,67,21,6,5,3,0,0,0,0,17,136,5,60,322,200,73,24,29,4,0,0,0,114,831,0,3,3,3,4,0,0,0,0,0,0,28,41,5,84,512,447,219,120,130,27,0,3,3,242,1792,47,123,1180,1179,1160,1041,1982,1018,411,110,54,1334,9639,3,4,4,9,33,28,320,223,120,72
LGA12700,43,51,19,5,3,3,16,214,0,3,7,14,9,8,14,0,0,0,0,4,59,0,0,3,0,6,4,4,0,0,0,0,5,22,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,32,36,25,8,13,0,0,0,0,28,145,0,0,0,3,0,0,0,0,0,0,0,39,42,3,12,63,101,133,133,225,115,50,23,15,147,1020,3,0,3,7,12,3,8,6,0,0,0,7,49,0,3,9,18,5,3,4,0,0,0,0,4,46,0,0,3,0,3,3,0,3,0,0,0,3,15,0,4,15,3,3,0,0,0,0,0,0,0,25,0,9,43,35,11,10,0,0,0,0,0,14,122,0,0,0,0,3,0,0,0,0,0,0,0,3,3,16,73,63,37,19,12,9,0,0,0,28,260,12,43,326,308,299,226,358,196,73,31,21,268,2161,3,3,0,6,10,8,58,40,30,5
LGA12750,93,106,18,8,3,0,45,512,0,4,33,94,84,30,17,4,0,0,0,24,290,0,0,7,10,18,16,14,3,0,0,0,5,73,0,0,0,0,3,5,6,6,3,0,0,8,31,5,9,105,137,122,54,41,7,0,0,3,63,546,0,0,0,3,4,3,0,0,0,0,0,168,178,8,22,191,439,559,401,628,265,100,20,19,452,3104,0,0,15,45,45,30,33,8,0,0,0,21,197,0,3,92,119,32,15,8,0,0,0,0,19,288,0,0,12,8,5,0,3,0,0,0,0,8,36,0,7,97,44,4,0,0,0,0,0,0,12,164,6,42,247,191,46,14,18,0,0,0,0,81,645,0,0,0,0,0,0,0,0,0,0,0,16,16,6,52,463,407,132,59,62,8,0,0,0,157,1346,44,112,1950,1845,1373,852,1179,452,173,42,34,1027,9083,6,4,4,17,32,11,198,88,55,16
LGA12850,1039,1376,571,211,95,53,749,6095,5,16,267,431,296,205,227,73,31,10,5,212,1778,0,6,34,120,117,107,139,61,19,11,5,201,820,0,0,10,8,25,33,76,48,30,10,9,92,341,94,137,1334,1274,893,709,1067,434,189,72,52,896,7151,0,3,21,28,23,14,25,9,3,0,0,967,1093,113,190,1857,2826,3005,3015,5763,3308,1544,643,417,4167,26848,4,0,57,262,302,198,308,128,45,22,7,207,1540,0,21,143,195,120,65,68,25,8,0,3,68,716,0,9,24,45,20,18,28,13,4,0,4,51,216,14,101,225,120,53,27,32,13,3,3,3,73,667,87,520,1498,983,585,347,466,127,55,25,12,619,5324,0,7,12,8,10,6,5,3,3,0,0,124,178,105,658,1959,1613,1090,661,907,309,118,50,29,1142,8641,365,999,7086,5843,5252,4482,8122,4363,1928,778,476,6362,46056,17,3,3,11,33,34,688,488,320,120
LGA12900,42,32,14,3,0,4,24,245,0,0,3,16,9,6,11,0,0,0,0,6,51,0,0,3,5,5,4,0,0,0,0,0,5,22,0,0,3,0,0,8,8,0,0,0,0,4,23,3,0,19,49,16,14,7,0,0,0,0,14,122,0,0,0,0,0,0,0,0,0,0,0,52,52,6,3,54,155,157,162,253,115,50,14,14,188,1171,0,0,0,15,11,12,16,3,0,0,0,6,63,0,3,13,19,10,3,0,0,0,0,0,6,54,0,3,4,3,0,3,3,0,0,0,3,0,19,0,3,15,6,3,0,0,0,0,0,0,3,30,0,15,82,50,21,7,7,3,3,0,0,22,210,0,0,3,0,3,0,0,0,0,0,0,6,12,0,24,117,93,48,25,26,6,3,0,3,43,388,23,45,402,394,356,276,398,174,75,22,26,339,2530,7,0,3,12,15,8,89,51,20,18
LGA12950,17,8,3,0,0,0,6,66,0,0,4,9,3,6,4,0,0,0,0,3,29,0,0,3,3,3,3,0,0,0,0,0,6,18,0,0,0,0,0,3,4,0,0,0,0,0,7,0,0,13,13,12,10,3,3,0,0,0,13,67,0,0,0,0,0,0,0,0,0,0,0,32,32,6,3,38,60,80,76,107,36,10,6,3,112,537,3,0,4,7,6,6,6,0,0,0,0,5,37,0,0,9,10,3,3,3,0,0,0,0,4,32,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,0,0,0,7,3,10,43,27,9,6,4,0,0,0,0,19,121,0,0,0,0,0,0,0,0,0,0,0,5,5,6,13,60,47,18,15,13,0,0,0,0,33,205,18,22,225,190,168,126,178,64,22,9,3,186,1211,3,3,0,15,10,5,43,22,6,7
LGA13010,27,23,3,0,0,0,17,158,0,0,7,12,14,3,0,0,0,0,0,4,40,0,0,4,3,3,4,0,3,0,0,0,0,17,0,0,0,0,3,0,5,0,0,0,0,3,11,0,0,22,47,17,13,6,0,0,0,0,12,117,0,0,0,0,0,0,0,3,0,0,0,55,58,0,6,59,135,136,127,150,71,24,11,6,145,870,0,3,6,16,6,19,7,0,0,0,0,7,64,0,3,21,26,3,3,3,0,0,0,0,9,68,0,0,3,3,3,0,0,0,0,0,0,0,9,0,3,15,8,3,0,0,0,0,0,0,0,29,0,9,72,48,13,10,6,3,0,0,0,21,182,0,0,0,3,0,0,0,0,0,0,0,8,11,0,18,117,104,28,32,16,3,0,0,0,45,363,10,30,437,419,312,241,274,137,55,15,18,297,2245,0,3,0,11,16,9,73,20,19,16
LGA13050,25,20,17,3,0,0,8,127,0,0,3,10,6,0,3,3,0,0,0,7,32,0,0,0,0,3,3,0,3,0,0,0,3,12,0,0,0,0,3,0,3,0,0,0,0,0,6,0,0,6,16,12,5,5,0,0,0,0,8,52,0,0,0,0,0,3,0,0,0,0,0,32,35,3,3,15,64,95,85,98,53,15,6,6,87,530,0,0,3,6,8,7,4,3,0,0,0,8,39,0,0,7,7,0,3,0,0,0,0,0,7,24,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,6,4,0,0,0,0,0,0,0,0,10,0,9,33,31,6,0,5,0,0,0,0,12,96,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,52,48,14,10,9,3,0,0,0,30,175,3,21,233,226,201,151,185,91,30,6,13,189,1349,5,3,0,3,10,6,38,10,14,0
LGA13100,902,1298,718,130,39,22,420,4309,0,7,57,173,160,137,169,70,22,10,0,103,908,0,3,10,34,62,66,113,55,15,3,3,60,424,3,0,3,3,10,22,71,41,33,15,5,47,253,13,32,180,350,295,171,291,96,23,6,13,220,1690,0,3,3,3,4,15,13,3,3,3,0,698,748,28,59,327,977,1560,2299,4904,3238,1681,583,299,2675,18630,0,5,46,188,285,281,412,121,27,10,3,195,1573,3,37,301,510,276,132,111,27,3,3,0,165,1568,0,3,24,40,24,22,32,8,0,3,0,36,192,4,32,251,117,30,12,9,3,0,0,0,37,495,27,131,943,820,302,151,179,38,18,0,3,316,2928,0,3,12,18,10,0,3,0,0,0,0,61,107,34,211,1577,1693,927,598,746,197,48,16,6,810,6863,130,350,4760,5522,4558,4260,8164,5120,2511,865,407,4887,41534,9,9,3,23,48,39,745,714,656,331
