region_id,H_w_In_ps_OO_DS_SH,H_w_In_ps_OO_DS_SDRTHT,H_w_In_ps_OO_DS_FUA,H_w_In_ps_OO_DS_OD_CCH,H_w_In_ps_OO_DS_OD_IH_t_SO,H_w_In_ps_OO_OD_HF_a_SO,H_w_In_ps_OO_DS_OD_Tot,H_w_In_ps_OO_DS_NS,H_w_In_ps_OO_Tot,H_w_In_ps_M_DS_SH,H_w_In_ps_M_DS_SDRTHT,H_w_In_ps_M_DS_FUA,H_w_In_ps_M_DS_OD_CCH,H_w_In_ps_M_DS_OD_IH_t_SO,H_w_In_ps_M_OD_HF_a_SO,H_w_In_ps_M_DS_OD_Tot,H_w_In_ps_M_DS_NS,H_w_In_ps_M_Tot,H_w_In_ps_RREA_DS_SH,H_w_In_ps_RREA_DS_SDRTHT,H_w_In_ps_RREA_DS_FUA,H_w_In_ps_RREA_DS_OD_CCH,H_w_In_ps_RREA_DS_OD_IH_t_SO,H_w_In_ps_RREA_OD_HF_a_SO,H_w_In_ps_RREA_DS_OD_Tot,H_w_In_ps_RREA_DS_NS,H_w_In_ps_RREA_Tot,H_w_In_ps_RHA_DS_SH,H_w_In_ps_RHA_DS_SDRTHT,H_w_In_ps_RHA_DS_FUA,H_w_In_ps_RHA_DS_OD_CCH,H_w_In_ps_RHA_DS_OD_IH_t_SO,H_w_In_ps_RHA_OD_HF_a_SO,H_w_In_ps_RHA_DS_OD_Tot,H_w_In_ps_RHA_DS_NS,H_w_In_ps_RHA_Tot,H_w_In_ps_R_PSH_DS_SH,H_w_In_ps_R_PSH_DS_SDRTHT,H_w_In_ps_R_PSH_DS_FUA,H_w_In_ps_R_PSH_DS_OD_CCH,H_w_In_ps_R_PSH_DS_OD_IH_t_SO,H_w_In_ps_R_PSH_OD_HF_a_SO,H_w_In_ps_R_PSH_DS_OD_Tot,H_w_In_ps_R_PSH_DS_NS,H_w_In_ps_R_PSH_Tot,H_w_In_ps_R_HCC_DS_SH,H_w_In_ps_R_HCC_DS_SDRTHT,H_w_In_ps_R_HCC_DS_FUA,H_w_In_ps_R_HCC_DS_OD_CCH,H_w_In_ps_R_HCC_DS_OD_IH_t_SO,H_w_In_ps_R_HCC_OD_HF_a_SO,H_w_In_ps_R_HCC_DS_OD_Tot,H_w_In_ps_R_HCC_DS_NS,H_w_In_ps_R_HCC_Tot,H_w_In_ps_R_OLT_DS_SH,H_w_In_ps_R_OLT_DS_SDRTHT,H_w_In_ps_R_OLT_DS_FUA,H_w_In_ps_R_OLT_DS_OD_CCH,H_w_In_ps_R_OLT_DS_OD_IH_t_SO,H_w_In_ps_R_OLT_OD_HF_a_SO,H_w_In_ps_R_OLT_DS_OD_Tot,H_w_In_ps_R_OLT_DS_NS,H_w_In_ps_R_OLT_Tot,H_w_In_ps_R_LNS_DS_SH,H_w_In_ps_R_LNS_DS_SDRTHT,H_w_In_ps_R_LNS_DS_FUA,H_w_In_ps_R_LNS_DS_OD_CCH,H_w_In_ps_R_LNS_DS_OD_IH_t_SO,H_w_In_ps_R_LNS_OD_HF_a_SO,H_w_In_ps_R_LNS_DS_OD_Tot,H_w_In_ps_R_LNS_DS_NS,H_w_In_ps_R_LNS_Tot,H_w_In_ps_R_Tot_DS_SH,H_w_In_ps_R_Tot_DS_SDRTHT,H_w_In_ps_R_Tot_DS_FUA,H_w_In_ps_R_Tot_DS_OD_CCH,H_w_In_ps_R_Tot_DS_OD_IH_t_SO,H_w_In_ps_R_Tot_OD_HF_a_SO,H_w_In_ps_R_Tot_DS_OD_Tot,H_w_In_ps_R_Tot_DS_NS,H_w_In_ps_R_Tot_Tot,H_w_In_ps_OTT_DS_SH,H_w_In_ps_OTT_DS_SDRTHT,H_w_In_ps_OTT_DS_FUA,H_w_In_ps_OTT_DS_OD_CCH,H_w_In_ps_OTT_DS_OD_IH_t_SO,H_w_In_ps_OTT_OD_HF_a_SO,H_w_In_ps_OTT_DS_OD_Tot,H_w_In_ps_OTT_DS_NS,H_w_In_ps_OTT_Tot,H_w_In_ps_T_NS_DS_SH,H_w_In_ps_T_NS_DS_SDRTHT,H_w_In_ps_T_NS_DS_FUA,H_w_In_ps_T_NS_DS_OD_CCH,H_w_In_ps_T_NS_DS_OD_IH_t_SO,H_w_In_ps_T_NS_OD_HF_a_SO,H_w_In_ps_T_NS_DS_OD_Tot,H_w_In_ps_T_NS_DS_NS,H_w_In_ps_T_NS_Tot,H_w_In_ps_Tot_DS_SH,H_w_In_ps_Tot_DS_SDRTHT,H_w_In_ps_Tot_DS_FUA,H_w_In_ps_Tot_DS_OD_CCH,H_w_In_ps_Tot_DS_OD_IH_t_SO,H_w_In_ps_Tot_OD_HF_a_SO,H_w_In_ps_Tot_DS_OD_Tot,H_w_In_ps_Tot_DS_NS,H_w_In_ps_Tot_Tot,OH_OO_DS_SH,OH_OO_DS_SDRTHT,OH_OO_DS_FUA,OH_OO_DS_OD_CCH,OH_OO_DS_OD_IH_t_SO,OH_OO_OD_HF_a_SO,OH_OO_DS_OD_Tot,OH_OO_DS_NS,OH_OO_DS_Tot,OH_M_DS_SH,OH_M_DS_SDRTHT,OH_M_DS_FUA,OH_M_DS_OD_CCH,OH_M_DS_OD_IH_t_SO,OH_M_OD_HF_a_SO,OH_M_DS_OD_Tot,OH_M_DS_NS,OH_M_DS_Tot,OH_RREA_DS_SH,OH_RREA_DS_SDRTHT,OH_RREA_DS_FUA,OH_RREA_DS_OD_CCH,OH_RREA_DS_OD_IH_t_SO,OH_RREA_OD_HF_a_SO,OH_RREA_DS_OD_Tot,OH_RREA_DS_NS,OH_RREA_DS_Tot,OH_RHA_DS_SH,OH_RHA_DS_SDRTHT,OH_RHA_DS_FUA,OH_RHA_DS_OD_CCH,OH_RHA_DS_OD_IH_t_SO,OH_RHA_OD_HF_a_SO,OH_RHA_DS_OD_Tot,OH_RHA_DS_NS,OH_RHA_DS_Tot,OH_R_PSH_DS_SH,OH_R_PSH_DS_SDRTHT,OH_R_PSH_DS_FUA,OH_R_PSH_DS_OD_CCH,OH_R_PSH_DS_OD_IH_t_SO,OH_R_PSH_OD_HF_a_SO,OH_R_PSH_DS_OD_Tot,OH_R_PSH_DS_NS,OH_R_PSH_DS_Tot,OH_R_HCC_DS_SH,OH_R_HCC_DS_SDRTHT,OH_R_HCC_DS_FUA,OH_R_HCC_DS_OD_CCH,OH_R_HCC_DS_OD_IH_t_SO,OH_R_HCC_OD_HF_a_SO,OH_R_HCC_DS_OD_Tot,OH_R_HCC_DS_NS,OH_R_HCC_DS_Tot,OH_R_OLT_DS_SH,OH_R_OLT_DS_SDRTHT,OH_R_OLT_DS_FUA,OH_R_OLT_DS_OD_CCH,OH_R_OLT_DS_OD_IH_t_SO,OH_R_OLT_OD_HF_a_SO,OH_R_OLT_DS_OD_Tot,OH_R_OLT_DS_NS,OH_R_OLT_DS_Tot,OH_R_LNS_DS_SH,OH_R_LNS_DS_SDRTHT,OH_R_LNS_DS_FUA,OH_R_LNS_DS_OD_CCH,OH_R_LNS_DS_OD_IH_t_SO,OH_R_LNS_OD_HF_a_SO,OH_R_LNS_DS_OD_Tot,OH_R_LNS_DS_NS,OH_R_LNS_DS_Tot,OH_R_Tot_DS_SH,OH_R_Tot_DS_SDRTHT,OH_R_Tot_DS_FUA,OH_R_Tot_DS_OD_CCH,OH_R_Tot_DS_OD_IH_t_SO,OH_R_Tot_OD_HF_a_SO,OH_R_Tot_DS_OD_Tot,OH_R_Tot_DS_NS,OH_R_Tot_DS_Tot,OH_OTT_DS_SH,OH_OTT_DS_SDRTHT,OH_OTT_DS_FUA,OH_OTT_DS_OD_CCH,OH_OTT_DS_OD_IH_t_SO,OH_OTT_OD_HF_a_SO,OH_OTT_DS_OD_Tot,OH_OTT_DS_NS,OH_OTT_DS_Tot,OH_T_NS_DS_SH,OH_T_NS_DS_SDRTHT
IARE107013,25,6,3,0,0,0,0,0,34,29,7,6,0,0,0,0,0,42,23,5,35,0,0,0,0,0,63,7,10,5,0,0,0,0,0,22,11,4,4,0,0,0,0,0,19,3,0,3,0,0,0,0,0,6,3,3,0,3,0,0,3,0,9,3,0,3,0,0,0,0,0,6,50,22,50,3,0,0,3,0,125,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,7,108,35,62,3,0,0,3,0,208,10467,1599,1769,9,0,11,20,3,13858,8287,1858,2791,0,0,3,3,0,12939,1943,1379,5684,0,0,37,37,8,9051,252,462,991,0,0,0,0,3,1708,916,373,898,0,0,23,23,3,2213,66,89,235,0,0,0,0,4,394,81,116,90,3,0,3,6,0,293,92,33,73,0,0,0,0,0,198,3350,2452,7971,3,0,63,66,18,13857,113,78,203,0,0,0,0,0,394,478,112
IARE107014,59,0,10,0,0,0,0,0,69,47,7,13,0,0,0,0,0,67,56,8,47,0,0,3,3,0,114,25,22,7,0,0,0,0,0,54,20,0,5,0,0,0,0,0,25,0,8,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,6,107,38,62,0,0,3,3,0,210,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,8,216,45,90,0,0,3,3,0,354,13028,1546,2453,3,0,18,21,3,17051,9388,1552,4312,3,0,17,20,5,15277,2213,747,5475,0,0,119,119,12,8566,396,494,423,0,0,0,0,0,1313,886,248,1114,0,0,45,45,3,2296,63,61,61,0,0,0,0,0,185,109,56,78,0,0,3,3,3,249,101,24,82,0,0,4,4,0,211,3768,1630,7233,0,0,171,171,18,12820,136,72,95,0,0,0,0,0,303,605,149
IARE107015,120,0,4,5,0,0,5,0,129,271,15,3,0,0,0,0,0,289,146,39,23,0,0,0,0,0,208,162,23,19,0,0,0,0,0,204,51,10,9,0,0,0,0,0,70,21,6,0,0,0,0,0,0,27,5,3,3,3,0,0,3,0,14,7,0,0,0,0,0,0,0,7,392,81,54,3,0,0,3,0,530,11,0,0,0,0,0,0,0,11,23,6,3,3,0,0,3,0,35,817,102,64,11,0,0,11,0,994,9284,837,354,236,0,10,246,0,10721,9485,623,180,3,0,5,8,0,10296,2031,878,551,3,0,42,45,5,3510,1025,279,227,0,0,0,0,0,1531,1050,244,141,3,0,20,23,0,1458,37,22,57,0,0,0,0,0,116,92,20,12,38,0,3,41,0,165,79,18,22,0,0,4,4,0,123,4314,1461,1010,44,0,69,113,5,6903,94,38,118,4,3,0,7,0,257,471,94
IARE107016,12,13,3,0,0,0,0,0,28,16,23,6,0,0,0,0,0,45,12,19,30,0,0,4,4,0,65,14,29,37,0,0,0,0,0,80,6,9,4,0,0,0,0,0,19,5,5,4,0,0,0,0,0,14,3,4,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,3,43,66,75,0,0,4,4,0,188,3,0,4,0,0,0,0,0,7,4,0,5,0,0,0,0,0,9,78,102,93,0,0,4,4,0,277,2693,1908,554,3,0,21,24,0,5179,2949,2916,1068,0,0,38,38,3,6974,1112,1877,2741,0,0,97,97,7,5834,32,213,579,0,3,0,3,0,827,451,530,441,0,0,66,66,7,1495,17,28,76,0,0,0,0,0,121,18,47,29,0,0,8,8,0,102,30,23,25,0,0,4,4,0,82,1660,2718,3891,0,3,175,178,14,8461,23,23,27,0,0,0,0,0,73,125,93
IARE107017,122,9,3,0,0,0,0,0,134,216,22,5,0,0,0,0,0,243,168,25,28,0,0,0,0,0,221,241,44,75,0,0,0,0,0,360,43,0,9,0,0,0,0,0,52,24,9,10,0,0,0,0,0,43,24,5,0,0,0,0,0,0,29,12,0,0,0,0,0,0,0,12,512,83,122,0,0,0,0,0,717,6,0,3,0,3,0,3,0,12,28,9,6,0,0,0,0,0,43,884,123,139,0,3,0,3,0,1149,11047,926,546,3,0,3,6,8,12533,18357,2348,1307,3,0,4,7,12,22031,4074,1380,2595,3,0,11,14,7,8070,1758,760,1329,0,0,0,0,0,3847,1507,267,257,0,3,5,8,3,2042,86,83,133,0,0,0,0,4,306,764,73,69,0,0,5,5,5,916,181,36,53,0,3,0,3,4,277,8370,2599,4436,3,6,21,30,23,15458,185,65,30,0,0,0,0,0,280,974,296
IARE107018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,48,0,3,0,0,0,0,0,51,24,0,3,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,20,0,7,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,12,3,0,0,0,3,3,0,18,3,0,0,0,0,0,0,0,3,39,3,7,0,0,3,3,0,52,0,0,0,0,0,0,0,0,0,0,0
IARE107019,27,17,3,0,0,0,0,0,47,37,31,29,0,0,0,0,0,97,33,34,83,0,0,4,4,0,154,56,35,44,0,0,0,0,0,135,12,11,17,0,0,0,0,0,40,18,12,9,0,0,0,0,0,39,4,0,0,0,0,0,0,0,4,3,0,4,0,0,0,0,0,7,126,92,157,0,0,4,4,0,379,3,3,0,0,0,0,0,0,6,6,3,7,0,0,0,0,0,16,199,146,196,0,0,4,4,0,545,3967,1904,1045,3,0,40,43,8,6967,3412,3067,2604,0,0,35,35,20,9138,1399,2109,5386,0,0,163,163,27,9084,61,132,530,0,0,0,0,0,723,558,591,856,3,3,98,104,12,2121,77,46,165,0,0,3,3,0,291,35,28,66,0,0,18,18,0,147,50,42,55,0,0,5,5,0,152,2180,2948,7058,3,3,287,293,39,12518,51,38,34,0,0,3,3,3,129,245,148
IARE107020,84,10,13,0,0,0,0,0,107,140,6,42,0,0,0,0,0,188,35,14,66,0,0,0,0,0,115,15,5,5,0,0,0,0,0,25,36,4,19,0,0,0,0,0,59,0,0,3,0,0,0,0,0,3,5,0,3,0,0,0,0,0,8,0,3,0,0,0,0,0,0,3,91,26,96,0,0,0,0,0,213,3,0,3,0,0,0,0,0,6,11,0,7,0,0,0,0,0,18,329,42,161,0,0,0,0,0,532,21677,2319,5441,44,0,41,85,7,29529,21687,2028,6754,0,0,36,36,12,30517,3857,1149,9204,5,0,91,96,26,14332,237,237,665,0,0,0,0,0,1139,2096,563,2480,11,3,47,61,18,5218,64,90,387,0,0,3,3,0,544,176,114,151,13,0,7,20,3,464,224,52,168,0,0,4,4,6,454,6654,2205,13055,29,3,152,184,53,22151,264,251,504,0,0,4,4,0,1023,812,220
IARE107021,57,5,3,0,0,0,0,0,65,93,7,24,0,0,0,0,0,124,79,10,59,0,0,0,0,0,148,103,51,78,0,0,0,0,0,232,31,6,10,0,0,0,0,3,50,3,5,10,0,0,0,0,0,18,0,7,3,0,0,0,0,0,10,3,0,0,0,0,0,0,0,3,219,79,160,0,0,0,0,3,461,6,3,0,0,0,0,0,0,9,13,4,11,0,0,0,0,0,28,388,98,198,0,0,0,0,3,687,11112,1207,1849,0,0,14,14,8,14190,10978,2790,4139,0,0,22,22,25,17954,3069,1593,8449,0,3,41,44,33,13188,1523,918,1784,0,0,4,4,4,4233,1401,369,1137,4,3,12,19,12,2938,84,157,401,0,0,0,0,4,646,224,219,154,0,0,4,4,4,605,149,39,109,0,0,5,5,3,305,6450,3295,12034,4,6,66,76,60,21915,176,71,323,0,0,0,0,0,570,742,168
IARE107022,259,10,4,3,0,0,3,0,276,800,44,21,0,0,0,0,0,865,359,86,76,0,0,0,0,0,521,253,102,52,0,0,0,0,0,407,122,24,14,3,0,5,8,0,168,19,15,3,0,0,0,0,0,37,14,0,0,0,0,0,0,0,14,11,0,0,0,0,0,0,0,11,778,227,145,3,0,5,8,0,1158,13,0,0,3,0,0,3,0,16,46,10,10,0,0,0,0,0,66,1896,291,180,9,0,5,14,0,2381,13973,1002,475,106,3,9,118,11,15579,22607,1696,881,8,0,6,14,5,25203,5165,2017,1629,0,0,24,24,5,8840,1057,653,511,0,0,3,3,0,2224,2142,384,255,11,3,12,26,3,2810,72,108,67,0,0,0,0,11,258,289,21,25,16,0,0,16,0,351,182,33,28,0,0,0,0,3,246,8907,3216,2515,27,3,39,69,22,14729,158,37,26,3,0,0,3,32,256,910,165
IARE107023,62,19,23,0,0,0,0,0,104,58,27,43,0,0,0,0,0,128,35,27,102,0,0,3,3,0,167,60,53,124,0,0,0,0,0,237,15,7,37,0,0,0,0,0,59,24,6,16,0,0,0,0,0,46,6,4,3,0,0,0,0,0,13,3,0,5,0,0,0,0,0,8,143,97,287,0,0,3,3,0,530,0,0,3,0,0,3,3,0,6,9,4,9,0,0,0,0,0,22,272,147,365,0,0,6,6,0,790,7141,2197,3665,0,0,31,31,3,13037,4478,2405,4569,0,0,18,18,13,11483,1312,1331,10808,0,0,99,99,23,13573,185,458,2211,0,0,0,0,0,2854,574,441,2410,0,0,34,34,13,3472,31,37,195,0,0,0,0,0,263,77,135,180,0,0,6,6,0,398,65,31,167,0,0,3,3,3,269,2244,2433,15971,0,0,142,142,39,20829,60,56,171,0,0,0,0,3,290,355,170
IARE107024,42,7,6,0,0,0,0,0,55,44,17,20,0,0,0,0,0,81,51,4,45,0,0,3,3,0,103,4,0,12,0,0,0,0,0,16,9,3,11,0,0,0,0,0,23,3,0,3,0,0,0,0,0,6,3,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,6,73,7,74,0,0,3,3,0,157,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,163,31,100,0,0,3,3,0,297,8067,1655,2038,40,0,16,56,5,11821,5389,1488,3504,0,0,27,27,21,10429,1723,704,4984,0,3,96,99,21,7531,100,87,568,0,0,0,0,0,755,725,219,819,5,0,26,31,7,1801,62,26,60,0,0,3,3,3,154,86,33,78,18,0,12,30,0,227,95,19,71,0,0,4,4,0,189,2791,1088,6580,23,3,141,167,31,10657,92,24,71,0,0,0,0,0,187,503,99
IARE107025,156,12,19,0,0,0,0,0,187,248,28,34,0,0,0,0,0,310,65,29,116,0,0,0,0,0,210,39,25,19,0,0,0,0,0,83,36,5,18,0,0,0,0,0,59,5,4,0,0,0,0,0,0,9,8,3,0,8,0,0,8,0,19,3,0,5,0,0,0,0,0,8,156,66,158,8,0,0,8,0,388,3,0,0,0,0,0,0,0,3,12,5,8,0,0,0,0,0,25,575,111,219,8,0,0,8,0,913,22004,3065,2944,59,0,23,82,4,28099,22237,2645,4159,4,0,18,22,3,29066,2749,1328,5729,3,3,63,69,3,9878,314,467,911,0,0,0,0,0,1692,1227,329,1070,5,0,33,38,4,2668,95,97,184,0,0,0,0,0,376,137,196,54,68,0,0,68,3,458,124,25,64,3,0,5,8,3,224,4646,2442,8012,79,3,101,183,13,15296,178,95,252,0,0,0,0,0,525,750,248
IARE107026,5,33,24,0,0,0,0,0,62,6,43,69,0,0,3,3,0,121,5,67,207,0,0,0,0,0,279,18,205,304,0,0,0,0,11,538,3,24,27,0,0,4,4,0,58,4,10,45,0,0,0,0,0,59,3,0,3,0,0,0,0,0,6,0,4,6,0,0,0,0,0,10,33,310,592,0,0,4,4,11,950,3,3,5,0,0,0,0,0,11,6,18,31,0,0,0,0,0,55,53,407,721,0,0,7,7,11,1199,995,3095,6099,3,0,23,26,15,10230,804,4325,11692,3,0,22,25,42,16888,637,3994,23702,0,0,105,105,105,28543,160,1358,4134,3,0,7,10,257,5919,233,1520,4815,0,0,56,56,42,6666,22,158,521,0,0,0,0,6,707,20,75,444,0,0,8,8,12,559,25,101,313,0,0,4,4,5,448,1097,7206,33929,3,0,180,183,427,42842,20,104,259,0,0,0,0,20,403,81,351
IARE107027,40,6,12,0,0,0,0,0,58,38,9,27,0,0,0,0,0,74,62,15,71,0,0,5,5,0,153,14,18,11,0,0,0,0,0,43,12,6,13,0,0,0,0,0,31,3,3,6,0,0,0,0,0,12,3,0,8,0,0,0,0,0,11,3,3,0,0,0,0,0,0,6,97,45,109,0,0,5,5,0,256,3,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,7,178,60,155,0,0,5,5,0,398,14317,1864,4281,3,0,34,37,12,20511,9687,2382,7058,0,0,28,28,15,19170,2975,1669,11783,0,0,141,141,53,16621,242,462,996,0,0,0,0,0,1700,1095,424,1999,0,0,79,79,13,3610,109,86,247,0,0,0,0,0,442,127,102,283,0,0,14,14,6,532,150,34,140,0,0,8,8,0,332,4698,2777,15448,0,0,242,242,72,23237,173,54,179,0,0,4,4,3,413,795,182
IARE107028,30,3,13,0,0,0,0,0,46,15,7,21,0,0,0,0,0,43,9,10,74,0,0,0,0,0,93,3,0,12,0,0,0,0,0,15,6,7,9,0,0,0,0,3,25,0,3,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,21,20,101,0,0,0,0,3,145,0,0,3,0,0,0,0,0,3,0,3,3,0,0,0,0,0,6,66,33,141,0,0,0,0,3,243,12480,2559,8050,13,0,18,31,24,23144,9293,2538,8807,4,0,28,32,25,20695,2544,1992,17837,4,0,84,88,33,22494,114,160,800,0,0,0,0,0,1074,1091,617,3583,0,0,37,37,7,5335,43,22,198,0,0,3,3,0,266,70,36,208,0,0,6,6,35,355,118,37,201,0,0,0,0,5,361,3980,2864,22827,4,0,130,134,80,29885,115,37,369,3,0,0,3,6,530,389,110
IARE107029,83,0,3,0,0,0,0,0,86,218,3,0,0,0,0,0,0,221,76,0,0,0,0,0,0,0,76,15,0,0,0,0,0,0,0,15,22,6,0,0,0,0,0,0,28,8,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,125,6,0,0,0,0,0,0,131,3,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,14,443,9,3,0,0,0,0,0,455,3876,186,37,17,3,3,23,3,4125,6209,49,19,3,7,3,13,0,6290,1006,69,52,4,0,11,15,0,1142,81,16,19,0,0,0,0,0,116,484,26,25,4,3,6,13,0,548,35,8,34,0,0,0,0,0,77,112,0,7,24,3,0,27,0,146,79,4,4,4,0,0,4,0,91,1797,123,141,36,6,17,59,0,2120,55,37,10,0,0,0,0,0,102,286,15
IARE107030,261,18,14,4,3,0,7,0,300,443,31,24,0,0,0,0,0,498,221,59,146,3,0,3,6,0,432,300,132,93,0,0,0,0,0,525,100,16,28,0,0,0,0,3,147,17,6,7,0,0,0,0,0,30,16,3,6,4,0,0,4,0,29,9,3,5,0,0,0,0,0,17,663,219,285,7,0,3,10,3,1180,13,0,3,3,0,0,3,0,19,34,19,15,0,0,0,0,0,68,1414,287,341,14,3,3,20,3,2065,21164,1878,1663,368,3,29,400,9,25114,18549,1706,1558,8,0,19,27,8,21848,3829,1847,4352,0,0,98,98,17,10143,2125,1469,1671,0,0,0,0,4,5269,2097,519,1059,6,0,48,54,6,3735,97,113,121,0,0,0,0,0,331,240,45,140,59,0,9,68,0,493,188,35,102,3,0,3,6,0,331,8576,4028,7445,68,0,158,226,27,20302,249,108,199,9,0,5,14,0,570,1158,247
IARE107031,4,6,16,0,0,0,0,0,26,13,10,14,0,0,3,3,0,40,7,10,67,0,0,0,0,0,84,0,4,7,0,0,0,0,0,11,3,3,14,0,0,3,3,0,23,0,3,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,13,20,94,0,0,3,3,0,130,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,30,36,132,0,0,6,6,0,204,4928,3268,5414,0,3,20,23,18,13651,3170,2899,4551,3,0,20,23,23,10666,908,1893,10803,5,0,96,101,43,13748,10,27,470,0,0,0,0,4,511,454,768,2979,0,0,52,52,9,4262,10,15,139,0,0,0,0,0,164,41,30,135,0,0,9,9,7,222,56,60,246,0,0,0,0,0,362,1479,2793,14772,5,0,157,162,63,19269,43,48,229,0,0,0,0,0,320,212,225
IARE194994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IARE197997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
